ticker,Date,close,action
SH600025,2020-07-02,3.88,Buy to Open
SH600066,2020-07-02,12.31,Buy to Open
SH600109,2020-07-02,12.68,Short Sell
SH600115,2020-07-02,4.42,Short Sell
SH600221,2020-07-02,1.59,Short Sell
SH600233,2020-07-02,15.07,Short Sell
SH600276,2020-07-02,91.2,Buy to Open
SH600482,2020-07-02,16.01,Short Sell
SH600606,2020-07-02,7.48,Buy to Open
SH600760,2020-07-02,33.59,Short Sell
SH600867,2020-07-02,16.72,Buy to Open
SH600893,2020-07-02,24.2,Short Sell
SH600977,2020-07-02,13.74,Buy to Open
SH601108,2020-07-02,11.5,Short Sell
SH601111,2020-07-02,6.91,Short Sell
SH601162,2020-07-02,6.74,Short Sell
SH601216,2020-07-02,2.69,Buy to Open
SH601668,2020-07-02,4.98,Buy to Open
SH601788,2020-07-02,19.12,Short Sell
SH601877,2020-07-02,26.36,Buy to Open
SH601919,2020-07-02,3.65,Short Sell
SH603259,2020-07-02,93.0,Buy to Open
SH603799,2020-07-02,39.73,Short Sell
SH603986,2020-07-02,238.35,Buy to Open
SZ000001,2020-07-02,13.43,Short Sell
SZ000063,2020-07-02,40.5,Short Sell
SZ000100,2020-07-02,6.32,Buy to Open
SZ000538,2020-07-02,94.1,Buy to Open
SZ000596,2020-07-02,171.3,Buy to Open
SZ000627,2020-07-02,5.6,Buy to Open
SZ000661,2020-07-02,410.09,Buy to Open
SZ000723,2020-07-02,6.42,Short Sell
SZ000725,2020-07-02,4.87,Short Sell
SZ000938,2020-07-02,45.15,Buy to Open
SZ000963,2020-07-02,25.68,Short Sell
SZ002007,2020-07-02,47.5,Buy to Open
SZ002050,2020-07-02,21.6,Buy to Open
SZ002120,2020-07-02,25.33,Short Sell
SZ002153,2020-07-02,37.4,Buy to Open
SZ002352,2020-07-02,55.52,Buy to Open
SZ002410,2020-07-02,67.1,Short Sell
SZ002456,2020-07-02,18.79,Short Sell
SZ002468,2020-07-02,16.86,Short Sell
SZ002475,2020-07-02,51.29,Short Sell
SZ002714,2020-07-02,81.5,Buy to Open
SZ002916,2020-07-02,166.61,Short Sell
SZ300003,2020-07-02,36.88,Buy to Open
SZ300059,2020-07-02,21.9,Short Sell
SZ300142,2020-07-02,52.89,Buy to Open
SZ300144,2020-07-02,17.7,Buy to Open
SZ300347,2020-07-02,96.1,Buy to Open
SZ300413,2020-07-02,61.41,Buy to Open
SZ300433,2020-07-02,29.26,Short Sell
SZ300498,2020-07-02,22.42,Short Sell
SH600011,2020-07-08,4.75,Short Sell
SH600016,2020-07-08,6.52,Short Sell
SH600028,2020-07-08,4.21,Short Sell
SH600031,2020-07-08,20.64,Buy to Open
SH600036,2020-07-08,40.5,Buy to Open
SH600050,2020-07-08,5.35,Short Sell
SH600066,2020-07-08,12.99,Sell to Close
SH600089,2020-07-08,7.4,Buy to Open
SH600104,2020-07-08,19.18,Short Sell
SH600109,2020-07-08,17.01,Buy to Cover
SH600115,2020-07-08,4.74,Buy to Cover
SH600170,2020-07-08,3.35,Short Sell
SH600221,2020-07-08,1.7,Buy to Cover
SH600276,2020-07-08,97.06,Sell to Close
SH600383,2020-07-08,16.6,Short Sell
SH600482,2020-07-08,18.77,Buy to Cover
SH600489,2020-07-08,10.34,Buy to Open
SH600522,2020-07-08,12.49,Buy to Open
SH600606,2020-07-08,8.59,Sell to Close
SH600660,2020-07-08,22.83,Buy to Open
SH600760,2020-07-08,46.87,Buy to Cover
SH600795,2020-07-08,2.01,Short Sell
SH600867,2020-07-08,17.1,Sell to Close
SH600893,2020-07-08,29.93,Buy to Cover
SH600968,2020-07-08,2.72,Buy to Open
SH600977,2020-07-08,14.98,Sell to Close
SH600989,2020-07-08,9.17,Buy to Open
SH601021,2020-07-08,39.0,Buy to Open
SH601088,2020-07-08,16.85,Buy to Open
SH601108,2020-07-08,13.93,Buy to Cover
SH601111,2020-07-08,7.51,Buy to Cover
SH601117,2020-07-08,6.24,Short Sell
SH601162,2020-07-08,8.05,Buy to Cover
SH601186,2020-07-08,9.65,Short Sell
SH601216,2020-07-08,3.06,Sell to Close
SH601238,2020-07-08,9.64,Short Sell
SH601318,2020-07-08,85.69,Buy to Open
SH601328,2020-07-08,5.66,Short Sell
SH601336,2020-07-08,58.6,Buy to Open
SH601390,2020-07-08,5.94,Short Sell
SH601601,2020-07-08,33.77,Buy to Open
SH601628,2020-07-08,41.02,Buy to Open
SH601633,2020-07-08,9.15,Buy to Open
SH601668,2020-07-08,5.46,Sell to Close
SH601668,2020-07-08,5.46,Short Sell
SH601766,2020-07-08,6.3,Short Sell
SH601788,2020-07-08,27.3,Buy to Cover
SH601808,2020-07-08,14.81,Buy to Open
SH601877,2020-07-08,26.95,Sell to Close
SH601919,2020-07-08,4.28,Buy to Cover
SH601985,2020-07-08,4.55,Short Sell
SH601992,2020-07-08,3.46,Short Sell
SH603019,2020-07-08,46.4,Buy to Open
SH603259,2020-07-08,96.92,Sell to Close
SH603799,2020-07-08,44.2,Buy to Cover
SH603833,2020-07-08,120.1,Buy to Open
SH603986,2020-07-08,268.5,Sell to Close
SZ000001,2020-07-08,15.76,Buy to Cover
SZ000063,2020-07-08,46.05,Buy to Cover
SZ000538,2020-07-08,107.9,Sell to Close
SZ000568,2020-07-08,114.89,Buy to Open
SZ000596,2020-07-08,169.71,Sell to Close
SZ000627,2020-07-08,6.31,Sell to Close
SZ000661,2020-07-08,443.5,Sell to Close
SZ000723,2020-07-08,7.11,Buy to Cover
SZ000725,2020-07-08,5.28,Buy to Cover
SZ000938,2020-07-08,49.67,Sell to Close
SZ000963,2020-07-08,26.8,Buy to Cover
SZ002007,2020-07-08,46.71,Sell to Close
SZ002044,2020-07-08,15.1,Buy to Open
SZ002050,2020-07-08,24.56,Sell to Close
SZ002153,2020-07-08,40.8,Sell to Close
SZ002252,2020-07-08,9.0,Buy to Open
SZ002311,2020-07-08,49.39,Buy to Open
SZ002352,2020-07-08,61.59,Sell to Close
SZ002410,2020-07-08,69.66,Buy to Cover
SZ002410,2020-07-08,69.66,Buy to Open
SZ002422,2020-07-08,22.47,Buy to Open
SZ002456,2020-07-08,20.46,Buy to Cover
SZ002466,2020-07-08,26.66,Short Sell
SZ002468,2020-07-08,17.58,Buy to Cover
SZ002602,2020-07-08,17.23,Short Sell
SZ002714,2020-07-08,87.85,Sell to Close
SZ002739,2020-07-08,18.55,Buy to Open
SZ002916,2020-07-08,183.59,Buy to Cover
SZ300003,2020-07-08,43.49,Sell to Close
SZ300015,2020-07-08,44.72,Short Sell
SZ300122,2020-07-08,99.41,Short Sell
SZ300142,2020-07-08,51.3,Sell to Close
SZ300144,2020-07-08,18.43,Sell to Close
SZ300347,2020-07-08,98.69,Sell to Close
SZ300408,2020-07-08,28.86,Short Sell
SZ300413,2020-07-08,63.91,Sell to Close
SZ300433,2020-07-08,32.88,Buy to Cover
SH600004,2020-07-14,16.0,Short Sell
SH600009,2020-07-14,72.39,Buy to Open
SH600011,2020-07-14,4.71,Buy to Cover
SH600016,2020-07-14,5.74,Buy to Cover
SH600018,2020-07-14,4.81,Short Sell
SH600027,2020-07-14,3.84,Buy to Open
SH600031,2020-07-14,21.02,Sell to Close
SH600036,2020-07-14,36.51,Sell to Close
SH600050,2020-07-14,5.69,Buy to Cover
SH600089,2020-07-14,7.68,Sell to Close
SH600104,2020-07-14,20.16,Buy to Cover
SH600109,2020-07-14,16.31,Buy to Open
SH600170,2020-07-14,3.37,Buy to Cover
SH600176,2020-07-14,10.56,Short Sell
SH600183,2020-07-14,33.4,Short Sell
SH600196,2020-07-14,38.94,Short Sell
SH600233,2020-07-14,15.24,Buy to Cover
SH600346,2020-07-14,15.42,Buy to Open
SH600383,2020-07-14,15.01,Buy to Cover
SH600390,2020-07-14,8.55,Short Sell
SH600489,2020-07-14,10.22,Sell to Close
SH600522,2020-07-14,13.31,Sell to Close
SH600660,2020-07-14,24.1,Sell to Close
SH600703,2020-07-14,29.08,Short Sell
SH600795,2020-07-14,1.98,Buy to Cover
SH600926,2020-07-14,9.94,Buy to Open
SH600968,2020-07-14,2.62,Sell to Close
SH600998,2020-07-14,18.85,Short Sell
SH601066,2020-07-14,51.29,Buy to Open
SH601117,2020-07-14,6.22,Buy to Cover
SH601155,2020-07-14,34.3,Buy to Open
SH601186,2020-07-14,9.42,Buy to Cover
SH601212,2020-07-14,3.1,Buy to Open
SH601231,2020-07-14,23.72,Short Sell
SH601238,2020-07-14,9.92,Buy to Cover
SH601319,2020-07-14,7.52,Buy to Open
SH601328,2020-07-14,5.03,Buy to Cover
SH601390,2020-07-14,5.79,Buy to Cover
SH601628,2020-07-14,39.63,Sell to Close
SH601633,2020-07-14,10.52,Sell to Close
SH601668,2020-07-14,5.28,Buy to Cover
SH601688,2020-07-14,23.6,Buy to Open
SH601766,2020-07-14,6.21,Buy to Cover
SH601808,2020-07-14,14.69,Sell to Close
SH601881,2020-07-14,15.19,Buy to Open
SH601916,2020-07-14,4.4,Buy to Open
SH601933,2020-07-14,9.93,Short Sell
SH601985,2020-07-14,4.66,Buy to Cover
SH601992,2020-07-14,3.37,Buy to Cover
SH601997,2020-07-14,8.01,Buy to Open
SH603019,2020-07-14,51.32,Sell to Close
SH603260,2020-07-14,30.05,Short Sell
SH603658,2020-07-14,154.51,Short Sell
SH603799,2020-07-14,45.29,Short Sell
SH603833,2020-07-14,121.91,Sell to Close
SZ000069,2020-07-14,8.16,Buy to Open
SZ000100,2020-07-14,6.76,Sell to Close
SZ000166,2020-07-14,6.3,Buy to Open
SZ000568,2020-07-14,123.8,Sell to Close
SZ000627,2020-07-14,6.14,Buy to Open
SZ000776,2020-07-14,16.95,Buy to Open
SZ000786,2020-07-14,25.5,Short Sell
SZ000876,2020-07-14,33.72,Short Sell
SZ000977,2020-07-14,44.06,Buy to Open
SZ001979,2020-07-14,18.99,Short Sell
SZ002024,2020-07-14,12.55,Short Sell
SZ002044,2020-07-14,16.98,Sell to Close
SZ002120,2020-07-14,25.09,Buy to Cover
SZ002129,2020-07-14,26.96,Short Sell
SZ002142,2020-07-14,29.3,Buy to Open
SZ002157,2020-07-14,20.27,Short Sell
SZ002241,2020-07-14,33.4,Short Sell
SZ002252,2020-07-14,10.67,Sell to Close
SZ002311,2020-07-14,54.63,Sell to Close
SZ002410,2020-07-14,75.72,Sell to Close
SZ002422,2020-07-14,23.1,Sell to Close
SZ002456,2020-07-14,23.33,Short Sell
SZ002463,2020-07-14,26.89,Short Sell
SZ002466,2020-07-14,29.68,Buy to Cover
SZ002508,2020-07-14,36.3,Buy to Open
SZ002594,2020-07-14,96.55,Short Sell
SZ002602,2020-07-14,13.89,Buy to Cover
SZ002739,2020-07-14,20.81,Sell to Close
SZ002773,2020-07-14,49.44,Short Sell
SZ002939,2020-07-14,16.25,Short Sell
SZ002945,2020-07-14,18.24,Short Sell
SZ300015,2020-07-14,45.92,Buy to Cover
SZ300033,2020-07-14,171.02,Buy to Open
SZ300059,2020-07-14,28.99,Buy to Cover
SZ300122,2020-07-14,134.04,Buy to Cover
SZ300144,2020-07-14,19.01,Buy to Open
SZ300408,2020-07-14,29.06,Buy to Cover
SZ300433,2020-07-14,33.88,Short Sell
SZ300498,2020-07-14,26.11,Buy to Cover
SH600000,2020-07-20,11.52,Short Sell
SH600004,2020-07-20,15.02,Buy to Cover
SH600009,2020-07-20,72.79,Sell to Close
SH600016,2020-07-20,5.7,Short Sell
SH600018,2020-07-20,4.61,Buy to Cover
SH600025,2020-07-20,3.99,Sell to Close
SH600027,2020-07-20,3.92,Sell to Close
SH600028,2020-07-20,4.04,Buy to Cover
SH600030,2020-07-20,30.65,Buy to Open
SH600036,2020-07-20,37.27,Short Sell
SH600066,2020-07-20,13.48,Buy to Open
SH600109,2020-07-20,15.23,Sell to Close
SH600183,2020-07-20,29.75,Buy to Cover
SH600219,2020-07-20,2.61,Short Sell
SH600309,2020-07-20,65.3,Short Sell
SH600346,2020-07-20,16.77,Sell to Close
SH600369,2020-07-20,5.93,Buy to Open
SH600383,2020-07-20,14.99,Short Sell
SH600390,2020-07-20,8.05,Buy to Cover
SH600570,2020-07-20,106.4,Buy to Open
SH600703,2020-07-20,26.0,Buy to Cover
SH600760,2020-07-20,65.42,Short Sell
SH600795,2020-07-20,2.03,Short Sell
SH600886,2020-07-20,8.85,Buy to Open
SH600887,2020-07-20,33.44,Buy to Open
SH600893,2020-07-20,33.89,Buy to Open
SH600919,2020-07-20,6.25,Short Sell
SH600926,2020-07-20,10.21,Sell to Close
SH600958,2020-07-20,12.25,Buy to Open
SH600989,2020-07-20,9.3,Sell to Close
SH600998,2020-07-20,18.25,Buy to Cover
SH600999,2020-07-20,23.31,Short Sell
SH601006,2020-07-20,6.69,Short Sell
SH601021,2020-07-20,40.75,Sell to Close
SH601088,2020-07-20,16.26,Sell to Close
SH601155,2020-07-20,34.15,Sell to Close
SH601198,2020-07-20,13.8,Buy to Open
SH601212,2020-07-20,2.93,Sell to Close
SH601229,2020-07-20,8.45,Short Sell
SH601231,2020-07-20,21.78,Buy to Cover
SH601288,2020-07-20,3.32,Short Sell
SH601318,2020-07-20,82.8,Sell to Close
SH601319,2020-07-20,7.7,Sell to Close
SH601328,2020-07-20,4.96,Short Sell
SH601398,2020-07-20,5.13,Short Sell
SH601577,2020-07-20,9.54,Short Sell
SH601600,2020-07-20,3.47,Buy to Open
SH601601,2020-07-20,31.68,Sell to Close
SH601881,2020-07-20,14.04,Sell to Close
SH601916,2020-07-20,4.37,Sell to Close
SH601933,2020-07-20,9.67,Buy to Cover
SH601939,2020-07-20,6.4,Short Sell
SH601988,2020-07-20,3.46,Short Sell
SH601997,2020-07-20,8.05,Sell to Close
SH603260,2020-07-20,29.55,Buy to Cover
SH603260,2020-07-20,29.55,Buy to Open
SH603658,2020-07-20,147.3,Buy to Cover
SZ000538,2020-07-20,107.36,Buy to Open
SZ000568,2020-07-20,112.8,Buy to Open
SZ000627,2020-07-20,6.16,Sell to Close
SZ000656,2020-07-20,9.38,Buy to Open
SZ000661,2020-07-20,475.13,Short Sell
SZ000671,2020-07-20,7.41,Short Sell
SZ000776,2020-07-20,16.04,Sell to Close
SZ000876,2020-07-20,31.71,Buy to Cover
SZ000895,2020-07-20,55.84,Short Sell
SZ000977,2020-07-20,40.02,Sell to Close
SZ001979,2020-07-20,18.77,Buy to Cover
SZ002008,2020-07-20,39.49,Short Sell
SZ002024,2020-07-20,11.4,Buy to Cover
SZ002027,2020-07-20,6.05,Buy to Open
SZ002120,2020-07-20,25.34,Buy to Open
SZ002129,2020-07-20,24.71,Buy to Cover
SZ002142,2020-07-20,31.65,Sell to Close
SZ002142,2020-07-20,31.65,Short Sell
SZ002157,2020-07-20,19.47,Buy to Cover
SZ002241,2020-07-20,32.59,Buy to Cover
SZ002271,2020-07-20,54.7,Short Sell
SZ002304,2020-07-20,128.19,Buy to Open
SZ002456,2020-07-20,19.86,Buy to Cover
SZ002463,2020-07-20,24.81,Buy to Cover
SZ002468,2020-07-20,16.75,Buy to Open
SZ002475,2020-07-20,55.69,Buy to Cover
SZ002594,2020-07-20,87.17,Buy to Cover
SZ002601,2020-07-20,26.24,Short Sell
SZ002673,2020-07-20,10.55,Buy to Open
SZ002773,2020-07-20,46.88,Buy to Cover
SZ002939,2020-07-20,14.8,Buy to Cover
SZ002945,2020-07-20,16.39,Buy to Cover
SZ300003,2020-07-20,43.42,Buy to Open
SZ300122,2020-07-20,124.29,Short Sell
SZ300136,2020-07-20,52.41,Buy to Open
SZ300144,2020-07-20,20.56,Sell to Close
SZ300408,2020-07-20,28.02,Buy to Open
SZ300433,2020-07-20,31.45,Buy to Cover
SH600000,2020-07-24,10.42,Buy to Cover
SH600016,2020-07-24,5.52,Buy to Cover
SH600025,2020-07-24,3.73,Buy to Open
SH600027,2020-07-24,3.79,Buy to Open
SH600030,2020-07-24,28.5,Sell to Close
SH600036,2020-07-24,34.6,Buy to Cover
SH600061,2020-07-24,14.32,Short Sell
SH600176,2020-07-24,11.75,Buy to Cover
SH600177,2020-07-24,6.51,Buy to Open
SH600196,2020-07-24,48.12,Buy to Cover
SH600219,2020-07-24,2.33,Buy to Cover
SH600276,2020-07-24,94.79,Buy to Open
SH600309,2020-07-24,62.11,Buy to Cover
SH600346,2020-07-24,15.8,Buy to Open
SH600369,2020-07-24,5.43,Sell to Close
SH600383,2020-07-24,13.8,Buy to Cover
SH600438,2020-07-24,23.61,Short Sell
SH600583,2020-07-24,4.8,Buy to Open
SH600674,2020-07-24,9.31,Buy to Open
SH600795,2020-07-24,1.98,Buy to Cover
SH600893,2020-07-24,34.21,Sell to Close
SH600893,2020-07-24,34.21,Short Sell
SH600900,2020-07-24,18.2,Buy to Open
SH600919,2020-07-24,5.97,Buy to Cover
SH600926,2020-07-24,9.36,Buy to Open
SH600958,2020-07-24,11.27,Sell to Close
SH600989,2020-07-24,9.42,Buy to Open
SH600999,2020-07-24,20.7,Buy to Cover
SH601006,2020-07-24,6.44,Buy to Cover
SH601066,2020-07-24,45.83,Sell to Close
SH601108,2020-07-24,13.05,Short Sell
SH601198,2020-07-24,12.89,Sell to Close
SH601229,2020-07-24,8.13,Buy to Cover
SH601288,2020-07-24,3.23,Buy to Cover
SH601328,2020-07-24,4.77,Buy to Cover
SH601377,2020-07-24,7.87,Short Sell
SH601398,2020-07-24,4.98,Buy to Cover
SH601555,2020-07-24,9.79,Short Sell
SH601577,2020-07-24,8.61,Buy to Cover
SH601577,2020-07-24,8.61,Buy to Open
SH601600,2020-07-24,3.23,Sell to Close
SH601618,2020-07-24,2.79,Buy to Open
SH601633,2020-07-24,13.06,Short Sell
SH601688,2020-07-24,20.53,Sell to Close
SH601878,2020-07-24,15.69,Short Sell
SH601881,2020-07-24,12.75,Short Sell
SH601888,2020-07-24,204.54,Short Sell
SH601919,2020-07-24,4.09,Buy to Open
SH601939,2020-07-24,6.12,Buy to Cover
SH601985,2020-07-24,4.31,Buy to Open
SH601988,2020-07-24,3.35,Buy to Cover
SH603260,2020-07-24,30.25,Sell to Close
SH603799,2020-07-24,38.68,Buy to Cover
SZ000069,2020-07-24,7.17,Sell to Close
SZ000166,2020-07-24,5.49,Sell to Close
SZ000166,2020-07-24,5.49,Short Sell
SZ000538,2020-07-24,105.75,Sell to Close
SZ000538,2020-07-24,105.75,Short Sell
SZ000568,2020-07-24,113.98,Sell to Close
SZ000656,2020-07-24,9.1,Sell to Close
SZ000661,2020-07-24,447.22,Buy to Cover
SZ000661,2020-07-24,447.22,Buy to Open
SZ000671,2020-07-24,6.97,Buy to Cover
SZ000783,2020-07-24,8.63,Short Sell
SZ000786,2020-07-24,30.18,Buy to Cover
SZ000860,2020-07-24,62.29,Short Sell
SZ000895,2020-07-24,51.3,Buy to Cover
SZ001979,2020-07-24,17.08,Buy to Open
SZ002007,2020-07-24,53.88,Short Sell
SZ002008,2020-07-24,38.02,Buy to Cover
SZ002027,2020-07-24,5.98,Sell to Close
SZ002027,2020-07-24,5.98,Short Sell
SZ002120,2020-07-24,24.0,Sell to Close
SZ002142,2020-07-24,30.08,Buy to Cover
SZ002236,2020-07-24,19.59,Short Sell
SZ002241,2020-07-24,32.95,Short Sell
SZ002271,2020-07-24,51.97,Buy to Cover
SZ002311,2020-07-24,54.46,Buy to Open
SZ002352,2020-07-24,63.55,Buy to Open
SZ002410,2020-07-24,70.85,Buy to Open
SZ002460,2020-07-24,55.33,Short Sell
SZ002466,2020-07-24,24.75,Buy to Open
SZ002468,2020-07-24,16.15,Sell to Close
SZ002475,2020-07-24,53.1,Short Sell
SZ002508,2020-07-24,35.43,Sell to Close
SZ002555,2020-07-24,43.14,Buy to Open
SZ002594,2020-07-24,83.0,Short Sell
SZ002601,2020-07-24,22.43,Buy to Cover
SZ002673,2020-07-24,9.74,Sell to Close
SZ002714,2020-07-24,89.25,Buy to Open
SZ002958,2020-07-24,5.56,Short Sell
SZ300003,2020-07-24,42.01,Sell to Close
SZ300014,2020-07-24,56.08,Short Sell
SZ300015,2020-07-24,44.0,Buy to Open
SZ300033,2020-07-24,140.4,Sell to Close
SZ300059,2020-07-24,25.01,Short Sell
SZ300136,2020-07-24,49.09,Sell to Close
SZ300136,2020-07-24,49.09,Short Sell
SZ300408,2020-07-24,26.66,Sell to Close
SZ300433,2020-07-24,28.37,Short Sell
SZ300601,2020-07-24,206.5,Short Sell
SH600025,2020-07-30,3.77,Sell to Close
SH600027,2020-07-30,3.69,Sell to Close
SH600061,2020-07-30,14.64,Buy to Cover
SH600066,2020-07-30,13.73,Sell to Close
SH600176,2020-07-30,13.91,Short Sell
SH600196,2020-07-30,59.0,Short Sell
SH600276,2020-07-30,94.97,Sell to Close
SH600309,2020-07-30,67.07,Short Sell
SH600346,2020-07-30,16.14,Sell to Close
SH600362,2020-07-30,15.69,Short Sell
SH600372,2020-07-30,17.9,Short Sell
SH600398,2020-07-30,6.11,Buy to Open
SH600438,2020-07-30,27.25,Buy to Cover
SH600583,2020-07-30,4.77,Sell to Close
SH600588,2020-07-30,46.88,Buy to Open
SH600606,2020-07-30,8.16,Short Sell
SH600674,2020-07-30,9.59,Sell to Close
SH600760,2020-07-30,65.55,Buy to Cover
SH600795,2020-07-30,2.03,Buy to Open
SH600886,2020-07-30,8.72,Sell to Close
SH600887,2020-07-30,36.02,Sell to Close
SH600900,2020-07-30,18.33,Sell to Close
SH600926,2020-07-30,9.49,Sell to Close
SH600989,2020-07-30,10.57,Sell to Close
SH601212,2020-07-30,3.36,Short Sell
SH601225,2020-07-30,8.05,Short Sell
SH601336,2020-07-30,52.56,Sell to Close
SH601377,2020-07-30,8.08,Buy to Cover
SH601390,2020-07-30,5.55,Buy to Open
SH601577,2020-07-30,8.52,Sell to Close
SH601618,2020-07-30,2.82,Sell to Close
SH601633,2020-07-30,13.2,Buy to Cover
SH601878,2020-07-30,16.31,Buy to Cover
SH601881,2020-07-30,12.95,Buy to Cover
SH601881,2020-07-30,12.95,Buy to Open
SH601888,2020-07-30,223.3,Buy to Cover
SH601898,2020-07-30,4.16,Buy to Open
SH601919,2020-07-30,4.37,Sell to Close
SH603260,2020-07-30,31.62,Short Sell
SH603369,2020-07-30,43.96,Buy to Open
SH603658,2020-07-30,165.12,Buy to Open
SH603799,2020-07-30,44.75,Short Sell
SH603993,2020-07-30,4.47,Short Sell
SZ000066,2020-07-30,17.72,Short Sell
SZ000333,2020-07-30,70.97,Buy to Open
SZ000538,2020-07-30,109.3,Buy to Cover
SZ000708,2020-07-30,19.72,Short Sell
SZ000723,2020-07-30,6.6,Short Sell
SZ000725,2020-07-30,4.59,Buy to Open
SZ000728,2020-07-30,10.28,Buy to Open
SZ000768,2020-07-30,23.95,Short Sell
SZ000783,2020-07-30,8.51,Buy to Cover
SZ000860,2020-07-30,62.2,Buy to Cover
SZ000876,2020-07-30,32.82,Short Sell
SZ000963,2020-07-30,27.8,Buy to Open
SZ001979,2020-07-30,17.07,Sell to Close
SZ002007,2020-07-30,60.98,Buy to Cover
SZ002027,2020-07-30,6.19,Buy to Cover
SZ002044,2020-07-30,15.72,Buy to Open
SZ002129,2020-07-30,23.92,Buy to Open
SZ002153,2020-07-30,36.65,Buy to Open
SZ002157,2020-07-30,21.26,Short Sell
SZ002304,2020-07-30,136.61,Sell to Close
SZ002311,2020-07-30,62.0,Sell to Close
SZ002352,2020-07-30,70.29,Sell to Close
SZ002371,2020-07-30,189.54,Buy to Open
SZ002415,2020-07-30,37.29,Short Sell
SZ002460,2020-07-30,55.27,Buy to Cover
SZ002466,2020-07-30,25.14,Sell to Close
SZ002475,2020-07-30,56.6,Buy to Cover
SZ002594,2020-07-30,85.0,Buy to Cover
SZ002602,2020-07-30,12.06,Short Sell
SZ002714,2020-07-30,91.04,Sell to Close
SZ002841,2020-07-30,102.38,Buy to Open
SZ002958,2020-07-30,5.54,Buy to Cover
SZ002958,2020-07-30,5.54,Buy to Open
SZ003816,2020-07-30,3.04,Buy to Open
SZ300003,2020-07-30,42.82,Buy to Open
SZ300015,2020-07-30,45.32,Sell to Close
SZ300059,2020-07-30,26.11,Buy to Cover
SZ300136,2020-07-30,50.28,Buy to Cover
SZ300136,2020-07-30,50.28,Buy to Open
SZ300142,2020-07-30,73.51,Short Sell
SZ300408,2020-07-30,28.2,Buy to Open
SZ300413,2020-07-30,66.66,Buy to Open
SZ300433,2020-07-30,31.4,Buy to Cover
SH600018,2020-08-05,4.59,Buy to Open
SH600028,2020-08-05,4.02,Buy to Open
SH600109,2020-08-05,14.72,Short Sell
SH600111,2020-08-05,14.19,Short Sell
SH600170,2020-08-05,3.15,Buy to Open
SH600176,2020-08-05,13.56,Buy to Cover
SH600177,2020-08-05,6.66,Sell to Close
SH600183,2020-08-05,28.62,Buy to Open
SH600196,2020-08-05,74.01,Buy to Cover
SH600309,2020-08-05,68.5,Buy to Cover
SH600372,2020-08-05,18.88,Buy to Cover
SH600519,2020-08-05,1668.0,Buy to Open
SH600570,2020-08-05,110.56,Sell to Close
SH600588,2020-08-05,47.16,Sell to Close
SH600606,2020-08-05,7.84,Buy to Cover
SH600637,2020-08-05,10.48,Buy to Open
SH600674,2020-08-05,9.69,Buy to Open
SH600703,2020-08-05,27.72,Buy to Open
SH600760,2020-08-05,64.75,Short Sell
SH600837,2020-08-05,14.41,Short Sell
SH600886,2020-08-05,8.64,Buy to Open
SH600900,2020-08-05,18.17,Buy to Open
SH600968,2020-08-05,2.6,Buy to Open
SH601012,2020-08-05,57.92,Short Sell
SH601018,2020-08-05,4.12,Buy to Open
SH601108,2020-08-05,15.46,Buy to Cover
SH601155,2020-08-05,33.86,Buy to Open
SH601162,2020-08-05,7.29,Short Sell
SH601212,2020-08-05,3.56,Buy to Cover
SH601225,2020-08-05,7.83,Buy to Cover
SH601238,2020-08-05,10.75,Buy to Open
SH601377,2020-08-05,8.56,Short Sell
SH601390,2020-08-05,5.65,Sell to Close
SH601555,2020-08-05,11.04,Buy to Cover
SH601600,2020-08-05,3.43,Short Sell
SH601628,2020-08-05,38.5,Short Sell
SH601633,2020-08-05,14.08,Short Sell
SH601669,2020-08-05,4.19,Short Sell
SH601788,2020-08-05,24.16,Short Sell
SH601878,2020-08-05,16.32,Short Sell
SH601881,2020-08-05,13.39,Sell to Close
SH601881,2020-08-05,13.39,Short Sell
SH601899,2020-08-05,6.04,Short Sell
SH603156,2020-08-05,25.06,Buy to Open
SH603260,2020-08-05,32.46,Buy to Cover
SH603288,2020-08-05,149.35,Buy to Open
SH603369,2020-08-05,43.73,Sell to Close
SH603658,2020-08-05,158.0,Sell to Close
SH603799,2020-08-05,46.44,Buy to Cover
SH603986,2020-08-05,236.3,Short Sell
SZ000063,2020-08-05,39.14,Buy to Open
SZ000166,2020-08-05,5.8,Buy to Cover
SZ000333,2020-08-05,71.4,Sell to Close
SZ000661,2020-08-05,498.99,Sell to Close
SZ000708,2020-08-05,19.4,Buy to Cover
SZ000709,2020-08-05,2.25,Buy to Open
SZ000723,2020-08-05,6.7,Buy to Cover
SZ000725,2020-08-05,4.77,Sell to Close
SZ000728,2020-08-05,10.6,Sell to Close
SZ000876,2020-08-05,37.27,Buy to Cover
SZ000961,2020-08-05,9.32,Short Sell
SZ000963,2020-08-05,28.82,Sell to Close
SZ000977,2020-08-05,37.81,Buy to Open
SZ002032,2020-08-05,84.2,Buy to Open
SZ002044,2020-08-05,15.86,Sell to Close
SZ002129,2020-08-05,24.83,Sell to Close
SZ002129,2020-08-05,24.83,Short Sell
SZ002157,2020-08-05,25.5,Buy to Cover
SZ002236,2020-08-05,20.81,Buy to Cover
SZ002241,2020-08-05,41.38,Buy to Cover
SZ002252,2020-08-05,10.28,Buy to Open
SZ002371,2020-08-05,215.0,Sell to Close
SZ002410,2020-08-05,77.5,Sell to Close
SZ002415,2020-08-05,39.01,Buy to Cover
