ticker,Date,close,action
SH601808,2020-07-13,15.02,Sell to Close
SH601888,2020-07-13,194.67,Short Sell
SH601933,2020-07-13,10.19,Short Sell
SH601985,2020-07-13,4.61,Buy to Cover
SH601989,2020-07-13,4.85,Short Sell
SH603019,2020-07-13,52.87,Buy to Open
SH603156,2020-07-13,25.73,Sell to Close
SH603160,2020-07-13,258.17,Buy to Cover
SH603501,2020-07-13,245.51,Buy to Cover
SH603658,2020-07-13,160.58,Short Sell
SH603799,2020-07-13,48.36,Buy to Cover
SH603833,2020-07-13,126.22,Buy to Open
SH603986,2020-07-13,274.0,Buy to Cover
SZ000069,2020-07-13,8.12,Buy to Open
SZ000166,2020-07-13,6.28,Buy to Open
SZ000596,2020-07-13,198.81,Buy to Cover
SZ000656,2020-07-13,9.51,Buy to Open
SZ000703,2020-07-13,10.4,Sell to Close
SZ000725,2020-07-13,5.26,Buy to Cover
SZ000786,2020-07-13,25.05,Short Sell
SZ000876,2020-07-13,33.66,Short Sell
SZ000895,2020-07-13,49.6,Short Sell
SZ001979,2020-07-13,19.8,Short Sell
SZ002007,2020-07-13,53.5,Sell to Close
SZ002007,2020-07-13,53.5,Short Sell
SZ002008,2020-07-13,41.42,Buy to Cover
SZ002024,2020-07-13,12.36,Short Sell
SZ002044,2020-07-13,17.2,Short Sell
SZ002050,2020-07-13,25.47,Buy to Cover
SZ002120,2020-07-13,25.96,Buy to Cover
SZ002142,2020-07-13,29.82,Buy to Open
SZ002153,2020-07-13,41.26,Sell to Close
SZ002230,2020-07-13,41.58,Buy to Cover
SZ002252,2020-07-13,10.64,Sell to Close
SZ002311,2020-07-13,54.15,Sell to Close
SZ002410,2020-07-13,75.13,Sell to Close
SZ002466,2020-07-13,31.59,Buy to Cover
SZ002468,2020-07-13,17.88,Buy to Open
SZ002493,2020-07-13,16.49,Sell to Close
SZ002508,2020-07-13,35.67,Buy to Open
SZ002555,2020-07-13,49.68,Short Sell
SZ002601,2020-07-13,22.97,Buy to Open
SZ002602,2020-07-13,14.3,Buy to Cover
SZ002739,2020-07-13,19.28,Buy to Open
SZ002841,2020-07-13,105.9,Short Sell
SZ002916,2020-07-13,193.53,Buy to Cover
SZ002958,2020-07-13,6.8,Sell to Close
SZ300014,2020-07-13,58.13,Short Sell
SZ300033,2020-07-13,174.18,Buy to Open
SZ300059,2020-07-13,26.92,Buy to Cover
SZ300413,2020-07-13,73.89,Short Sell
SZ300433,2020-07-13,36.0,Short Sell
SZ300498,2020-07-13,25.66,Buy to Cover
SH600000,2020-07-17,11.27,Short Sell
SH600004,2020-07-17,14.84,Buy to Cover
SH600009,2020-07-17,71.5,Sell to Close
SH600011,2020-07-17,4.63,Sell to Close
SH600016,2020-07-17,5.6,Short Sell
SH600018,2020-07-17,4.44,Buy to Cover
SH600025,2020-07-17,3.88,Buy to Open
SH600027,2020-07-17,3.64,Sell to Close
SH600030,2020-07-17,28.62,Buy to Open
SH600036,2020-07-17,36.08,Short Sell
SH600061,2020-07-17,14.59,Buy to Cover
SH600066,2020-07-17,12.74,Buy to Cover
SH600066,2020-07-17,12.74,Buy to Open
SH600089,2020-07-17,7.1,Sell to Close
SH600104,2020-07-17,18.56,Buy to Cover
SH600109,2020-07-17,14.35,Sell to Close
SH600111,2020-07-17,11.72,Buy to Open
SH600196,2020-07-17,40.1,Short Sell
SH600219,2020-07-17,2.4,Short Sell
SH600233,2020-07-17,14.88,Sell to Close
SH600309,2020-07-17,62.09,Short Sell
SH600369,2020-07-17,5.39,Buy to Open
SH600383,2020-07-17,14.39,Short Sell
SH600390,2020-07-17,7.69,Buy to Cover
SH600406,2020-07-17,21.0,Buy to Cover
SH600583,2020-07-17,4.71,Buy to Open
SH600637,2020-07-17,10.11,Buy to Open
SH600660,2020-07-17,24.02,Sell to Close
SH600809,2020-07-17,156.55,Buy to Cover
SH600837,2020-07-17,14.18,Buy to Open
SH600867,2020-07-17,15.41,Sell to Close
SH600886,2020-07-17,8.53,Sell to Close
SH600919,2020-07-17,6.11,Short Sell
SH600926,2020-07-17,9.73,Sell to Close
SH600958,2020-07-17,11.34,Buy to Open
SH601009,2020-07-17,7.85,Short Sell
SH601021,2020-07-17,38.41,Sell to Close
SH601088,2020-07-17,15.58,Sell to Close
SH601100,2020-07-17,58.0,Buy to Cover
SH601108,2020-07-17,12.11,Buy to Open
SH601198,2020-07-17,13.03,Buy to Open
SH601211,2020-07-17,18.89,Buy to Open
SH601216,2020-07-17,3.08,Short Sell
SH601229,2020-07-17,8.27,Short Sell
SH601288,2020-07-17,3.28,Short Sell
SH601298,2020-07-17,6.4,Short Sell
SH601318,2020-07-17,78.02,Sell to Close
SH601319,2020-07-17,7.13,Sell to Close
SH601319,2020-07-17,7.13,Short Sell
SH601328,2020-07-17,4.89,Short Sell
SH601336,2020-07-17,52.55,Sell to Close
SH601377,2020-07-17,8.05,Buy to Cover
SH601398,2020-07-17,5.06,Short Sell
SH601577,2020-07-17,8.92,Short Sell
SH601600,2020-07-17,3.15,Buy to Open
SH601601,2020-07-17,29.78,Sell to Close
SH601658,2020-07-17,4.72,Short Sell
SH601818,2020-07-17,3.87,Short Sell
SH601828,2020-07-17,9.74,Buy to Open
SH601888,2020-07-17,188.1,Buy to Cover
SH601901,2020-07-17,8.5,Buy to Open
SH601933,2020-07-17,9.53,Buy to Cover
SH601939,2020-07-17,6.29,Short Sell
SH601988,2020-07-17,3.41,Short Sell
SH601989,2020-07-17,4.61,Buy to Cover
SH603019,2020-07-17,44.96,Sell to Close
SH603156,2020-07-17,24.33,Buy to Open
SH603260,2020-07-17,27.94,Buy to Open
SH603658,2020-07-17,149.8,Buy to Cover
SH603833,2020-07-17,126.95,Sell to Close
SZ000656,2020-07-17,8.83,Sell to Close
SZ000708,2020-07-17,17.65,Short Sell
SZ000876,2020-07-17,30.9,Buy to Cover
SZ001979,2020-07-17,18.32,Buy to Cover
SZ002001,2020-07-17,29.65,Short Sell
SZ002007,2020-07-17,51.0,Buy to Cover
SZ002024,2020-07-17,11.23,Buy to Cover
SZ002044,2020-07-17,16.31,Buy to Cover
SZ002142,2020-07-17,30.42,Sell to Close
SZ002179,2020-07-17,41.77,Buy to Open
SZ002555,2020-07-17,46.33,Buy to Cover
SZ002558,2020-07-17,21.14,Buy to Open
SZ002594,2020-07-17,81.59,Buy to Cover
SZ002601,2020-07-17,24.88,Sell to Close
SZ002673,2020-07-17,9.69,Buy to Open
SZ002736,2020-07-17,13.33,Buy to Open
SZ002739,2020-07-17,18.48,Sell to Close
SZ002841,2020-07-17,103.61,Buy to Cover
SZ300014,2020-07-17,51.97,Buy to Cover
SZ300059,2020-07-17,24.64,Short Sell
SZ300122,2020-07-17,125.0,Short Sell
SZ300408,2020-07-17,27.33,Buy to Open
SZ300413,2020-07-17,69.93,Buy to Cover
SZ300433,2020-07-17,31.08,Buy to Cover
SH600000,2020-07-23,10.84,Buy to Cover
SH600011,2020-07-23,4.77,Buy to Open
SH600016,2020-07-23,5.61,Buy to Cover
SH600025,2020-07-23,3.85,Sell to Close
SH600027,2020-07-23,3.91,Buy to Open
SH600028,2020-07-23,4.03,Buy to Cover
SH600030,2020-07-23,30.54,Sell to Close
SH600036,2020-07-23,35.6,Buy to Cover
SH600061,2020-07-23,15.71,Short Sell
SH600111,2020-07-23,13.03,Sell to Close
SH600115,2020-07-23,4.59,Buy to Open
SH600177,2020-07-23,6.76,Buy to Open
SH600196,2020-07-23,47.6,Buy to Cover
SH600219,2020-07-23,2.45,Buy to Cover
SH600297,2020-07-23,3.69,Buy to Open
SH600309,2020-07-23,66.34,Buy to Cover
SH600369,2020-07-23,5.83,Sell to Close
SH600383,2020-07-23,14.38,Buy to Cover
SH600438,2020-07-23,24.7,Short Sell
SH600519,2020-07-23,1676.0,Buy to Open
SH600570,2020-07-23,105.9,Buy to Open
SH600637,2020-07-23,10.26,Sell to Close
SH600655,2020-07-23,10.52,Short Sell
SH600674,2020-07-23,9.42,Buy to Open
SH600745,2020-07-23,142.39,Short Sell
SH600760,2020-07-23,67.91,Short Sell
SH600795,2020-07-23,2.02,Buy to Cover
SH600837,2020-07-23,14.51,Sell to Close
SH600886,2020-07-23,8.63,Buy to Open
SH600887,2020-07-23,35.54,Buy to Open
SH600900,2020-07-23,18.66,Buy to Open
SH600919,2020-07-23,6.13,Buy to Cover
SH600958,2020-07-23,12.05,Sell to Close
SH600989,2020-07-23,9.26,Buy to Open
SH601009,2020-07-23,7.86,Buy to Cover
SH601021,2020-07-23,41.31,Buy to Open
SH601066,2020-07-23,47.75,Sell to Close
SH601108,2020-07-23,14.5,Sell to Close
SH601117,2020-07-23,5.95,Buy to Open
SH601198,2020-07-23,13.71,Sell to Close
SH601211,2020-07-23,19.19,Sell to Close
SH601216,2020-07-23,4.42,Buy to Cover
SH601229,2020-07-23,8.32,Buy to Cover
SH601231,2020-07-23,21.35,Short Sell
SH601288,2020-07-23,3.27,Buy to Cover
SH601298,2020-07-23,6.75,Buy to Cover
SH601318,2020-07-23,79.0,Buy to Open
SH601319,2020-07-23,7.34,Buy to Cover
SH601328,2020-07-23,4.86,Buy to Cover
SH601336,2020-07-23,54.45,Buy to Open
SH601377,2020-07-23,8.49,Short Sell
SH601398,2020-07-23,5.03,Buy to Cover
SH601577,2020-07-23,8.93,Buy to Cover
SH601600,2020-07-23,3.39,Sell to Close
SH601618,2020-07-23,2.86,Buy to Open
SH601658,2020-07-23,4.71,Buy to Cover
SH601688,2020-07-23,21.83,Sell to Close
SH601788,2020-07-23,26.11,Buy to Open
SH601818,2020-07-23,3.88,Buy to Cover
SH601828,2020-07-23,10.07,Sell to Close
SH601898,2020-07-23,4.22,Buy to Open
SH601899,2020-07-23,5.82,Short Sell
SH601901,2020-07-23,8.84,Sell to Close
SH601985,2020-07-23,4.42,Buy to Open
SH601988,2020-07-23,3.41,Buy to Cover
SH603156,2020-07-23,24.87,Sell to Close
SH603260,2020-07-23,31.98,Sell to Close
SH603658,2020-07-23,163.86,Buy to Open
SZ000066,2020-07-23,17.22,Short Sell
SZ000069,2020-07-23,7.42,Sell to Close
SZ000100,2020-07-23,6.72,Short Sell
SZ000166,2020-07-23,5.78,Sell to Close
SZ000708,2020-07-23,18.41,Buy to Cover
SZ000786,2020-07-23,31.81,Buy to Cover
SZ000860,2020-07-23,67.0,Short Sell
SZ000876,2020-07-23,31.71,Short Sell
SZ000895,2020-07-23,54.26,Buy to Cover
SZ000961,2020-07-23,10.13,Short Sell
SZ002001,2020-07-23,30.82,Buy to Cover
SZ002007,2020-07-23,57.9,Short Sell
SZ002008,2020-07-23,41.86,Short Sell
SZ002027,2020-07-23,6.32,Short Sell
SZ002044,2020-07-23,15.77,Short Sell
SZ002179,2020-07-23,46.07,Sell to Close
SZ002241,2020-07-23,35.59,Short Sell
SZ002252,2020-07-23,9.9,Short Sell
SZ002304,2020-07-23,135.3,Buy to Open
SZ002466,2020-07-23,26.26,Buy to Open
SZ002508,2020-07-23,37.64,Sell to Close
SZ002558,2020-07-23,21.36,Sell to Close
SZ002558,2020-07-23,21.36,Short Sell
SZ002601,2020-07-23,24.92,Short Sell
SZ002624,2020-07-23,41.96,Short Sell
SZ002673,2020-07-23,10.36,Sell to Close
SZ002714,2020-07-23,92.01,Buy to Open
SZ002736,2020-07-23,13.65,Sell to Close
SZ300003,2020-07-23,45.2,Buy to Open
SZ300014,2020-07-23,59.14,Short Sell
SZ300015,2020-07-23,46.08,Buy to Open
SZ300033,2020-07-23,150.52,Sell to Close
SZ300408,2020-07-23,28.0,Sell to Close
SZ300433,2020-07-23,31.08,Short Sell
SZ300601,2020-07-23,219.25,Short Sell
SZ300628,2020-07-23,66.25,Short Sell
SH600011,2020-07-29,4.71,Sell to Close
SH600027,2020-07-29,3.65,Sell to Close
SH600061,2020-07-29,14.83,Buy to Cover
SH600066,2020-07-29,13.62,Sell to Close
SH600109,2020-07-29,14.56,Buy to Open
SH600111,2020-07-29,12.74,Buy to Open
SH600115,2020-07-29,4.42,Sell to Close
SH600176,2020-07-29,13.31,Short Sell
SH600177,2020-07-29,6.6,Sell to Close
SH600196,2020-07-29,55.89,Short Sell
SH600297,2020-07-29,4.17,Sell to Close
SH600438,2020-07-29,24.77,Buy to Cover
SH600519,2020-07-29,1672.0,Sell to Close
SH600522,2020-07-29,11.8,Short Sell
SH600583,2020-07-29,4.79,Sell to Close
SH600588,2020-07-29,46.68,Buy to Open
SH600606,2020-07-29,7.67,Short Sell
SH600655,2020-07-29,10.38,Buy to Cover
SH600674,2020-07-29,9.58,Sell to Close
SH600745,2020-07-29,147.42,Buy to Cover
SH600745,2020-07-29,147.42,Buy to Open
SH600760,2020-07-29,64.7,Buy to Cover
SH600886,2020-07-29,8.72,Sell to Close
SH600887,2020-07-29,35.87,Sell to Close
SH600893,2020-07-29,38.04,Short Sell
SH600900,2020-07-29,18.57,Sell to Close
SH600989,2020-07-29,10.29,Sell to Close
SH601012,2020-07-29,54.48,Short Sell
SH601021,2020-07-29,39.56,Sell to Close
SH601117,2020-07-29,5.77,Sell to Close
SH601169,2020-07-29,4.86,Short Sell
SH601212,2020-07-29,3.55,Short Sell
SH601225,2020-07-29,8.07,Short Sell
SH601229,2020-07-29,8.26,Short Sell
SH601231,2020-07-29,21.59,Buy to Cover
SH601288,2020-07-29,3.25,Short Sell
SH601318,2020-07-29,77.3,Sell to Close
SH601336,2020-07-29,53.61,Sell to Close
SH601377,2020-07-29,8.15,Buy to Cover
SH601398,2020-07-29,5.02,Short Sell
SH601555,2020-07-29,10.74,Short Sell
SH601618,2020-07-29,2.81,Sell to Close
SH601633,2020-07-29,13.65,Short Sell
SH601788,2020-07-29,23.94,Sell to Close
SH601881,2020-07-29,13.22,Buy to Open
SH601888,2020-07-29,214.0,Short Sell
SH601898,2020-07-29,4.15,Sell to Close
SH601939,2020-07-29,6.14,Buy to Cover
SH601985,2020-07-29,4.35,Sell to Close
SH601988,2020-07-29,3.37,Short Sell
SH603369,2020-07-29,44.2,Buy to Open
SH603658,2020-07-29,166.21,Sell to Close
SH603799,2020-07-29,43.94,Short Sell
SH603993,2020-07-29,4.55,Short Sell
SZ000069,2020-07-29,7.23,Buy to Open
SZ000100,2020-07-29,6.32,Buy to Cover
SZ000338,2020-07-29,16.6,Buy to Open
SZ000661,2020-07-29,503.22,Buy to Open
SZ000708,2020-07-29,20.2,Short Sell
SZ000725,2020-07-29,4.68,Buy to Open
SZ000728,2020-07-29,10.38,Buy to Open
SZ000768,2020-07-29,24.04,Short Sell
SZ000860,2020-07-29,63.3,Buy to Cover
SZ000961,2020-07-29,9.59,Buy to Cover
SZ000963,2020-07-29,27.39,Buy to Open
SZ002007,2020-07-29,59.83,Buy to Cover
SZ002008,2020-07-29,39.33,Buy to Cover
SZ002024,2020-07-29,10.25,Buy to Open
SZ002027,2020-07-29,6.27,Buy to Cover
SZ002044,2020-07-29,15.6,Buy to Cover
SZ002044,2020-07-29,15.6,Buy to Open
SZ002120,2020-07-29,24.35,Buy to Open
SZ002129,2020-07-29,23.85,Buy to Open
SZ002157,2020-07-29,21.37,Short Sell
SZ002236,2020-07-29,21.26,Short Sell
SZ002252,2020-07-29,9.76,Buy to Cover
SZ002271,2020-07-29,53.01,Buy to Open
SZ002304,2020-07-29,135.2,Sell to Close
SZ002371,2020-07-29,189.2,Buy to Open
SZ002410,2020-07-29,73.57,Buy to Open
SZ002415,2020-07-29,37.8,Short Sell
SZ002466,2020-07-29,26.11,Sell to Close
SZ002468,2020-07-29,16.42,Sell to Close
SZ002493,2020-07-29,16.17,Buy to Open
SZ002555,2020-07-29,45.56,Buy to Open
SZ002558,2020-07-29,21.21,Buy to Cover
SZ002601,2020-07-29,23.35,Buy to Cover
SZ002602,2020-07-29,12.44,Short Sell
SZ002624,2020-07-29,39.32,Buy to Cover
SZ002714,2020-07-29,91.1,Sell to Close
SZ002841,2020-07-29,104.98,Buy to Open
SZ002958,2020-07-29,5.71,Buy to Open
SZ300015,2020-07-29,46.14,Sell to Close
SZ300033,2020-07-29,141.88,Buy to Open
SZ300059,2020-07-29,26.7,Buy to Cover
SZ300124,2020-07-29,51.33,Buy to Open
SZ300347,2020-07-29,109.43,Buy to Open
SZ300408,2020-07-29,28.75,Buy to Open
SZ300433,2020-07-29,32.26,Buy to Cover
SZ300433,2020-07-29,32.26,Buy to Open
SZ300601,2020-07-29,224.51,Buy to Cover
SZ300628,2020-07-29,64.81,Buy to Cover
SH600010,2020-08-04,1.18,Buy to Open
SH600018,2020-08-04,4.71,Buy to Open
SH600109,2020-08-04,14.72,Sell to Close
SH600109,2020-08-04,14.72,Short Sell
SH600111,2020-08-04,12.9,Sell to Close
SH600170,2020-08-04,3.17,Buy to Open
SH600176,2020-08-04,13.82,Buy to Cover
SH600196,2020-08-04,67.28,Buy to Cover
SH600276,2020-08-04,93.98,Buy to Open
SH600519,2020-08-04,1669.99,Buy to Open
SH600522,2020-08-04,11.67,Buy to Cover
SH600570,2020-08-04,107.94,Sell to Close
SH600588,2020-08-04,47.71,Sell to Close
SH600637,2020-08-04,10.57,Buy to Open
SH600655,2020-08-04,10.21,Short Sell
SH600674,2020-08-04,9.74,Buy to Open
SH600703,2020-08-04,25.99,Buy to Open
SH600745,2020-08-04,148.0,Sell to Close
SH600760,2020-08-04,63.8,Short Sell
SH600795,2020-08-04,2.04,Buy to Open
SH600837,2020-08-04,14.62,Short Sell
SH600886,2020-08-04,8.8,Buy to Open
SH600900,2020-08-04,18.35,Buy to Open
SH600958,2020-08-04,11.85,Short Sell
SH600989,2020-08-04,10.5,Buy to Open
SH601012,2020-08-04,58.51,Buy to Cover
SH601066,2020-08-04,48.38,Short Sell
SH601155,2020-08-04,34.36,Buy to Open
SH601162,2020-08-04,7.38,Short Sell
SH601169,2020-08-04,4.93,Buy to Cover
SH601212,2020-08-04,3.35,Buy to Cover
SH601216,2020-08-04,7.82,Buy to Open
SH601225,2020-08-04,7.99,Buy to Cover
SH601229,2020-08-04,8.45,Buy to Cover
SH601238,2020-08-04,10.67,Buy to Open
SH601288,2020-08-04,3.27,Buy to Cover
SH601377,2020-08-04,8.72,Short Sell
SH601398,2020-08-04,5.05,Buy to Cover
SH601600,2020-08-04,3.4,Short Sell
SH601628,2020-08-04,39.27,Short Sell
SH601857,2020-08-04,4.53,Buy to Open
SH601878,2020-08-04,16.48,Short Sell
SH601881,2020-08-04,13.51,Sell to Close
SH601898,2020-08-04,4.15,Buy to Open
SH601985,2020-08-04,4.42,Buy to Open
SH601988,2020-08-04,3.38,Buy to Cover
SH603369,2020-08-04,43.9,Sell to Close
SH603658,2020-08-04,156.7,Buy to Open
SH603799,2020-08-04,45.25,Buy to Cover
SZ000069,2020-08-04,7.65,Sell to Close
SZ000338,2020-08-04,17.02,Sell to Close
SZ000661,2020-08-04,500.06,Sell to Close
SZ000708,2020-08-04,19.21,Buy to Cover
SZ000709,2020-08-04,2.26,Buy to Open
SZ000728,2020-08-04,10.66,Sell to Close
SZ000876,2020-08-04,34.85,Buy to Cover
SZ000963,2020-08-04,28.52,Sell to Close
