ticker,Date,close,action
SZ300122,2020-07-10,111.79,Buy to Cover
SZ300144,2020-07-10,18.93,Buy to Open
SZ300413,2020-07-10,72.85,Sell to Close
SZ300413,2020-07-10,72.85,Short Sell
SH600000,2020-07-16,11.2,Sell to Close
SH600009,2020-07-16,69.78,Sell to Close
SH600010,2020-07-16,1.16,Buy to Cover
SH600027,2020-07-16,3.69,Sell to Close
SH600028,2020-07-16,3.98,Buy to Cover
SH600050,2020-07-16,5.16,Short Sell
SH600068,2020-07-16,6.82,Buy to Open
SH600089,2020-07-16,7.12,Sell to Close
SH600104,2020-07-16,18.49,Short Sell
SH600111,2020-07-16,11.95,Buy to Open
SH600183,2020-07-16,29.23,Buy to Cover
SH600196,2020-07-16,38.55,Short Sell
SH600297,2020-07-16,3.37,Buy to Open
SH600309,2020-07-16,56.99,Short Sell
SH600369,2020-07-16,5.68,Buy to Open
SH600390,2020-07-16,8.03,Short Sell
SH600406,2020-07-16,21.23,Buy to Cover
SH600489,2020-07-16,9.66,Buy to Open
SH600498,2020-07-16,29.17,Buy to Open
SH600588,2020-07-16,45.19,Buy to Open
SH600660,2020-07-16,22.52,Sell to Close
SH600703,2020-07-16,24.8,Buy to Open
SH600741,2020-07-16,22.33,Short Sell
SH600795,2020-07-16,2.0,Buy to Cover
SH600809,2020-07-16,156.58,Short Sell
SH600848,2020-07-16,23.13,Buy to Open
SH600867,2020-07-16,15.89,Buy to Cover
SH600900,2020-07-16,19.13,Sell to Close
SH600900,2020-07-16,19.13,Short Sell
SH600926,2020-07-16,9.68,Buy to Open
SH600977,2020-07-16,14.9,Sell to Close
SH600989,2020-07-16,8.96,Short Sell
SH601021,2020-07-16,38.65,Sell to Close
SH601138,2020-07-16,14.87,Buy to Cover
SH601155,2020-07-16,32.4,Buy to Open
SH601216,2020-07-16,3.09,Short Sell
SH601229,2020-07-16,8.37,Short Sell
SH601231,2020-07-16,21.62,Buy to Cover
SH601238,2020-07-16,9.26,Buy to Cover
SH601288,2020-07-16,3.27,Short Sell
SH601319,2020-07-16,7.33,Sell to Close
SH601336,2020-07-16,54.57,Sell to Close
SH601377,2020-07-16,8.47,Buy to Cover
SH601390,2020-07-16,5.54,Buy to Cover
SH601398,2020-07-16,5.06,Short Sell
SH601607,2020-07-16,19.36,Short Sell
SH601628,2020-07-16,34.97,Short Sell
SH601688,2020-07-16,21.46,Sell to Close
SH601698,2020-07-16,20.9,Buy to Open
SH601766,2020-07-16,5.91,Buy to Cover
SH601828,2020-07-16,9.91,Buy to Open
SH601838,2020-07-16,8.36,Sell to Close
SH601877,2020-07-16,26.47,Buy to Cover
SH601888,2020-07-16,171.0,Sell to Close
SH601899,2020-07-16,5.44,Buy to Cover
SH601901,2020-07-16,8.36,Buy to Open
SH601919,2020-07-16,3.95,Buy to Open
SH601933,2020-07-16,9.51,Short Sell
SH601939,2020-07-16,6.3,Sell to Close
SH603019,2020-07-16,44.23,Sell to Close
SH603160,2020-07-16,215.56,Buy to Open
SH603260,2020-07-16,28.22,Buy to Open
SH603288,2020-07-16,127.0,Short Sell
SH603658,2020-07-16,147.16,Buy to Cover
SH603833,2020-07-16,120.75,Sell to Close
SZ000069,2020-07-16,7.5,Buy to Open
SZ000157,2020-07-16,8.03,Sell to Close
SZ000425,2020-07-16,6.48,Short Sell
SZ000625,2020-07-16,10.95,Buy to Open
SZ000703,2020-07-16,9.63,Buy to Open
SZ000708,2020-07-16,18.45,Short Sell
SZ000728,2020-07-16,10.39,Sell to Close
SZ000786,2020-07-16,28.53,Short Sell
SZ000858,2020-07-16,201.56,Short Sell
SZ000876,2020-07-16,31.0,Buy to Cover
SZ000938,2020-07-16,43.32,Buy to Open
SZ000963,2020-07-16,27.22,Buy to Cover
SZ000977,2020-07-16,39.33,Buy to Open
SZ002001,2020-07-16,29.58,Short Sell
SZ002044,2020-07-16,15.84,Buy to Cover
SZ002129,2020-07-16,25.18,Short Sell
SZ002179,2020-07-16,40.01,Buy to Cover
SZ002230,2020-07-16,37.03,Buy to Cover
SZ002304,2020-07-16,129.06,Sell to Close
SZ002304,2020-07-16,129.06,Short Sell
SZ002371,2020-07-16,178.2,Sell to Close
SZ002456,2020-07-16,18.99,Buy to Cover
SZ002463,2020-07-16,24.11,Buy to Cover
SZ002468,2020-07-16,16.31,Buy to Open
SZ002508,2020-07-16,34.37,Sell to Close
SZ002555,2020-07-16,44.42,Buy to Cover
SZ002594,2020-07-16,85.05,Short Sell
SZ002602,2020-07-16,12.28,Buy to Open
SZ002739,2020-07-16,20.08,Sell to Close
SZ002841,2020-07-16,103.02,Buy to Cover
SZ002939,2020-07-16,14.48,Sell to Close
SZ003816,2020-07-16,3.07,Sell to Close
SZ300059,2020-07-16,25.28,Short Sell
SZ300136,2020-07-16,50.34,Buy to Open
SZ300144,2020-07-16,18.97,Sell to Close
SZ300413,2020-07-16,68.6,Buy to Cover
SZ300498,2020-07-16,23.83,Buy to Cover
SH600011,2020-07-22,4.79,Buy to Open
SH600025,2020-07-22,3.93,Buy to Open
SH600027,2020-07-22,3.88,Buy to Open
SH600050,2020-07-22,5.24,Buy to Cover
SH600066,2020-07-22,13.83,Buy to Open
SH600068,2020-07-22,6.97,Sell to Close
SH600104,2020-07-22,18.94,Buy to Cover
SH600111,2020-07-22,12.95,Sell to Close
SH600176,2020-07-22,11.8,Short Sell
SH600177,2020-07-22,6.83,Buy to Open
SH600219,2020-07-22,2.5,Short Sell
SH600221,2020-07-22,1.65,Sell to Close
SH600297,2020-07-22,3.43,Sell to Close
SH600309,2020-07-22,67.24,Buy to Cover
SH600369,2020-07-22,5.86,Sell to Close
SH600383,2020-07-22,14.8,Short Sell
SH600390,2020-07-22,8.08,Buy to Cover
SH600438,2020-07-22,22.78,Short Sell
SH600489,2020-07-22,10.89,Sell to Close
SH600498,2020-07-22,29.71,Sell to Close
SH600519,2020-07-22,1678.08,Buy to Open
SH600570,2020-07-22,107.13,Buy to Open
SH600583,2020-07-22,5.1,Buy to Open
SH600655,2020-07-22,10.88,Short Sell
SH600703,2020-07-22,26.61,Sell to Close
SH600705,2020-07-22,5.07,Buy to Cover
SH600741,2020-07-22,22.14,Buy to Cover
SH600760,2020-07-22,61.74,Short Sell
SH600809,2020-07-22,166.8,Buy to Cover
SH600848,2020-07-22,23.68,Sell to Close
SH600886,2020-07-22,8.74,Buy to Open
SH600887,2020-07-22,36.0,Buy to Open
SH600900,2020-07-22,18.67,Buy to Cover
SH600926,2020-07-22,9.83,Sell to Close
SH600977,2020-07-22,14.83,Buy to Open
SH600989,2020-07-22,9.37,Buy to Cover
SH600989,2020-07-22,9.37,Buy to Open
SH601021,2020-07-22,40.4,Buy to Open
SH601155,2020-07-22,33.99,Sell to Close
SH601198,2020-07-22,13.7,Buy to Open
SH601216,2020-07-22,4.02,Buy to Cover
SH601229,2020-07-22,8.39,Buy to Cover
SH601318,2020-07-22,79.93,Sell to Close
SH601377,2020-07-22,8.57,Short Sell
SH601398,2020-07-22,5.09,Buy to Cover
SH601607,2020-07-22,19.45,Buy to Cover
SH601618,2020-07-22,2.89,Buy to Open
SH601628,2020-07-22,38.6,Buy to Cover
SH601633,2020-07-22,11.88,Short Sell
SH601698,2020-07-22,22.95,Sell to Close
SH601828,2020-07-22,10.15,Sell to Close
SH601899,2020-07-22,5.85,Short Sell
SH601901,2020-07-22,8.97,Sell to Close
SH601919,2020-07-22,4.36,Sell to Close
SH601933,2020-07-22,9.67,Buy to Cover
SH601939,2020-07-22,6.34,Short Sell
SH601985,2020-07-22,4.44,Buy to Open
SH603160,2020-07-22,212.66,Sell to Close
SH603260,2020-07-22,32.22,Sell to Close
SH603288,2020-07-22,135.88,Buy to Cover
SH603369,2020-07-22,44.78,Buy to Open
SZ000066,2020-07-22,17.18,Short Sell
SZ000069,2020-07-22,7.57,Sell to Close
SZ000100,2020-07-22,6.98,Short Sell
SZ000568,2020-07-22,117.1,Buy to Open
SZ000625,2020-07-22,11.46,Sell to Close
SZ000651,2020-07-22,59.52,Buy to Open
SZ000661,2020-07-22,487.75,Buy to Open
SZ000708,2020-07-22,18.34,Buy to Cover
SZ000786,2020-07-22,31.48,Buy to Cover
SZ000858,2020-07-22,208.9,Buy to Cover
SZ000858,2020-07-22,208.9,Buy to Open
SZ000938,2020-07-22,45.09,Sell to Close
SZ000961,2020-07-22,10.49,Short Sell
SZ000977,2020-07-22,39.6,Sell to Close
SZ002001,2020-07-22,30.12,Buy to Cover
SZ002007,2020-07-22,55.17,Short Sell
SZ002044,2020-07-22,16.2,Short Sell
SZ002129,2020-07-22,24.84,Buy to Cover
SZ002236,2020-07-22,20.92,Short Sell
SZ002252,2020-07-22,9.82,Short Sell
SZ002304,2020-07-22,135.49,Buy to Cover
SZ002304,2020-07-22,135.49,Buy to Open
SZ002311,2020-07-22,57.28,Buy to Open
SZ002466,2020-07-22,26.79,Buy to Open
SZ002558,2020-07-22,22.04,Short Sell
SZ002594,2020-07-22,87.19,Buy to Cover
SZ002601,2020-07-22,25.73,Short Sell
SZ002602,2020-07-22,12.22,Sell to Close
SZ002624,2020-07-22,42.9,Short Sell
SZ002736,2020-07-22,13.76,Sell to Close
SZ002773,2020-07-22,48.69,Buy to Cover
SZ300003,2020-07-22,44.85,Buy to Open
SZ300014,2020-07-22,56.5,Short Sell
SZ300015,2020-07-22,45.8,Buy to Open
SZ300033,2020-07-22,151.91,Sell to Close
SZ300122,2020-07-22,147.0,Short Sell
SZ300124,2020-07-22,51.5,Short Sell
SZ300136,2020-07-22,52.9,Sell to Close
SZ300433,2020-07-22,31.57,Short Sell
SH600011,2020-07-28,4.73,Sell to Close
SH600025,2020-07-28,3.78,Sell to Close
SH600027,2020-07-28,3.79,Sell to Close
SH600066,2020-07-28,13.42,Sell to Close
SH600176,2020-07-28,12.32,Buy to Cover
SH600177,2020-07-28,6.47,Sell to Close
SH600219,2020-07-28,2.37,Buy to Cover
SH600276,2020-07-28,94.6,Buy to Open
SH600362,2020-07-28,15.8,Short Sell
SH600383,2020-07-28,13.78,Buy to Cover
SH600438,2020-07-28,23.72,Buy to Cover
SH600487,2020-07-28,16.41,Short Sell
SH600489,2020-07-28,11.23,Short Sell
SH600519,2020-07-28,1670.0,Sell to Close
SH600547,2020-07-28,42.4,Short Sell
SH600583,2020-07-28,4.75,Sell to Close
SH600606,2020-07-28,7.61,Short Sell
SH600655,2020-07-28,10.25,Buy to Cover
SH600745,2020-07-28,134.02,Buy to Open
SH600886,2020-07-28,8.51,Sell to Close
SH600887,2020-07-28,35.36,Sell to Close
SH600893,2020-07-28,37.54,Short Sell
SH600977,2020-07-28,14.24,Sell to Close
SH600989,2020-07-28,10.24,Sell to Close
SH600989,2020-07-28,10.24,Short Sell
SH601006,2020-07-28,6.48,Short Sell
SH601009,2020-07-28,7.82,Short Sell
SH601012,2020-07-28,53.07,Short Sell
SH601021,2020-07-28,38.96,Sell to Close
SH601198,2020-07-28,12.9,Sell to Close
SH601212,2020-07-28,3.6,Short Sell
SH601225,2020-07-28,8.08,Short Sell
SH601377,2020-07-28,7.85,Buy to Cover
SH601398,2020-07-28,4.98,Short Sell
SH601555,2020-07-28,10.27,Short Sell
SH601618,2020-07-28,2.77,Sell to Close
SH601788,2020-07-28,23.38,Buy to Open
SH601939,2020-07-28,6.08,Buy to Cover
SH601985,2020-07-28,4.29,Sell to Close
SH601988,2020-07-28,3.33,Short Sell
SH603501,2020-07-28,199.84,Buy to Open
SH603799,2020-07-28,43.32,Short Sell
SH603899,2020-07-28,62.85,Buy to Open
SZ000066,2020-07-28,17.18,Buy to Cover
SZ000069,2020-07-28,7.05,Buy to Open
SZ000166,2020-07-28,5.64,Short Sell
SZ000425,2020-07-28,6.3,Buy to Cover
SZ000568,2020-07-28,116.9,Sell to Close
SZ000651,2020-07-28,56.97,Sell to Close
SZ000703,2020-07-28,9.96,Sell to Close
SZ000708,2020-07-28,20.25,Short Sell
SZ000858,2020-07-28,214.0,Sell to Close
SZ000895,2020-07-28,54.32,Buy to Cover
SZ000961,2020-07-28,9.46,Buy to Cover
SZ000961,2020-07-28,9.46,Buy to Open
SZ000963,2020-07-28,26.11,Buy to Open
SZ002024,2020-07-28,10.09,Buy to Open
SZ002044,2020-07-28,15.21,Buy to Cover
SZ002044,2020-07-28,15.21,Buy to Open
SZ002120,2020-07-28,23.78,Buy to Open
SZ002129,2020-07-28,22.9,Buy to Open
SZ002142,2020-07-28,29.08,Buy to Open
SZ002153,2020-07-28,37.0,Short Sell
SZ002252,2020-07-28,9.39,Buy to Cover
SZ002271,2020-07-28,51.5,Buy to Open
SZ002304,2020-07-28,135.55,Sell to Close
SZ002311,2020-07-28,59.99,Sell to Close
SZ002371,2020-07-28,176.24,Buy to Open
SZ002415,2020-07-28,36.72,Short Sell
SZ002466,2020-07-28,25.76,Sell to Close
SZ002468,2020-07-28,16.27,Sell to Close
SZ002475,2020-07-28,55.95,Buy to Open
SZ002493,2020-07-28,16.22,Buy to Open
SZ002555,2020-07-28,43.83,Buy to Open
SZ002558,2020-07-28,20.79,Buy to Cover
SZ002601,2020-07-28,23.48,Buy to Cover
SZ002607,2020-07-28,31.24,Buy to Open
SZ002624,2020-07-28,37.38,Buy to Cover
SZ002714,2020-07-28,90.24,Buy to Open
SZ300015,2020-07-28,45.73,Sell to Close
SZ300033,2020-07-28,137.6,Buy to Open
SZ300059,2020-07-28,24.89,Buy to Cover
SZ300124,2020-07-28,50.31,Buy to Cover
SZ300124,2020-07-28,50.31,Buy to Open
SZ300347,2020-07-28,104.6,Buy to Open
SZ300408,2020-07-28,27.69,Buy to Open
SZ300413,2020-07-28,65.34,Buy to Open
SZ300433,2020-07-28,29.65,Buy to Cover
SH600089,2020-08-03,8.68,Short Sell
SH600170,2020-08-03,3.15,Buy to Open
SH600196,2020-08-03,68.45,Buy to Cover
SH600297,2020-08-03,4.29,Buy to Open
SH600332,2020-08-03,37.7,Short Sell
SH600438,2020-08-03,27.47,Short Sell
SH600487,2020-08-03,16.83,Buy to Cover
SH600489,2020-08-03,11.23,Buy to Cover
SH600519,2020-08-03,1668.0,Buy to Open
SH600547,2020-08-03,42.64,Buy to Cover
SH600570,2020-08-03,109.97,Sell to Close
SH600674,2020-08-03,9.61,Buy to Open
SH600745,2020-08-03,153.51,Sell to Close
SH600886,2020-08-03,8.63,Buy to Open
SH600893,2020-08-03,40.56,Buy to Cover
SH600900,2020-08-03,18.33,Buy to Open
SH600989,2020-08-03,10.28,Buy to Cover
SH601006,2020-08-03,6.52,Buy to Cover
SH601009,2020-08-03,7.84,Buy to Cover
SH601108,2020-08-03,16.12,Short Sell
SH601155,2020-08-03,34.36,Buy to Open
SH601225,2020-08-03,8.1,Buy to Cover
SH601288,2020-08-03,3.24,Buy to Cover
SH601398,2020-08-03,4.98,Buy to Cover
SH601600,2020-08-03,3.37,Short Sell
SH601633,2020-08-03,14.09,Buy to Cover
SH601788,2020-08-03,24.27,Sell to Close
SH601857,2020-08-03,4.48,Buy to Open
SH601881,2020-08-03,13.59,Buy to Open
SH601888,2020-08-03,238.5,Short Sell
SH601898,2020-08-03,4.16,Buy to Open
SH601985,2020-08-03,4.42,Buy to Open
SH601988,2020-08-03,3.34,Buy to Cover
SH603259,2020-08-03,112.93,Short Sell
SH603501,2020-08-03,201.42,Sell to Close
SH603658,2020-08-03,158.3,Buy to Open
SH603799,2020-08-03,43.28,Buy to Cover
SH603899,2020-08-03,64.6,Sell to Close
SH603993,2020-08-03,4.54,Short Sell
SZ000066,2020-08-03,20.13,Short Sell
SZ000100,2020-08-03,6.34,Buy to Cover
SZ000166,2020-08-03,5.91,Buy to Cover
SZ000661,2020-08-03,496.02,Sell to Close
SZ000708,2020-08-03,19.73,Buy to Cover
SZ000709,2020-08-03,2.27,Buy to Open
SZ000725,2020-08-03,4.8,Buy to Open
SZ000768,2020-08-03,26.04,Short Sell
SZ000783,2020-08-03,8.85,Buy to Open
SZ000876,2020-08-03,34.0,Short Sell
SZ000961,2020-08-03,9.53,Sell to Close
SZ000963,2020-08-03,28.77,Sell to Close
SZ002024,2020-08-03,11.14,Sell to Close
SZ002032,2020-08-03,84.79,Buy to Open
SZ002044,2020-08-03,15.49,Sell to Close
SZ002120,2020-08-03,24.43,Sell to Close
SZ002142,2020-08-03,29.45,Sell to Close
SZ002153,2020-08-03,38.07,Buy to Cover
SZ002153,2020-08-03,38.07,Buy to Open
SZ002241,2020-08-03,43.21,Short Sell
SZ002271,2020-08-03,54.83,Sell to Close
SZ002371,2020-08-03,229.34,Sell to Close
SZ002415,2020-08-03,38.53,Buy to Cover
SZ002475,2020-08-03,59.24,Sell to Close
SZ002475,2020-08-03,59.24,Short Sell
SZ002493,2020-08-03,17.13,Sell to Close
SZ002594,2020-08-03,86.17,Short Sell
SZ002714,2020-08-03,93.42,Sell to Close
SZ002714,2020-08-03,93.42,Short Sell
SZ002841,2020-08-03,105.41,Buy to Open
SZ002958,2020-08-03,5.75,Buy to Open
SZ003816,2020-08-03,3.08,Buy to Open
SZ300033,2020-08-03,147.12,Sell to Close
SZ300059,2020-08-03,27.74,Short Sell
SZ300122,2020-08-03,190.1,Buy to Cover
SZ300124,2020-08-03,52.9,Sell to Close
SZ300136,2020-08-03,59.2,Buy to Open
SZ300142,2020-08-03,87.22,Short Sell
SZ300347,2020-08-03,106.52,Sell to Close
SZ300408,2020-08-03,29.64,Sell to Close
SZ300413,2020-08-03,70.0,Sell to Close
SZ300433,2020-08-03,34.41,Short Sell
SZ300601,2020-08-03,226.99,Short Sell
SH600018,2020-08-07,4.48,Buy to Open
SH600031,2020-08-07,21.17,Buy to Open
SH600061,2020-08-07,15.13,Short Sell
SH600089,2020-08-07,9.1,Buy to Cover
SH600109,2020-08-07,14.48,Short Sell
SH600183,2020-08-07,27.52,Buy to Open
SH600276,2020-08-07,91.2,Sell to Close
SH600297,2020-08-07,4.05,Sell to Close
SH600332,2020-08-07,36.15,Buy to Cover
SH600362,2020-08-07,16.61,Buy to Cover
SH600438,2020-08-07,25.6,Buy to Cover
SH600489,2020-08-07,11.45,Short Sell
SH600519,2020-08-07,1631.0,Sell to Close
SH600588,2020-08-07,45.39,Sell to Close
SH600606,2020-08-07,7.84,Buy to Cover
SH600637,2020-08-07,10.14,Buy to Open
SH600745,2020-08-07,137.01,Buy to Open
SH600760,2020-08-07,73.4,Buy to Cover
SH600795,2020-08-07,2.03,Buy to Open
SH600893,2020-08-07,51.21,Short Sell
SH600900,2020-08-07,18.08,Sell to Close
SH600958,2020-08-07,12.58,Short Sell
SH600999,2020-08-07,20.79,Short Sell
SH601012,2020-08-07,58.2,Buy to Cover
SH601018,2020-08-07,4.04,Buy to Open
SH601211,2020-08-07,18.6,Short Sell
SH601236,2020-08-07,21.51,Short Sell
SH601377,2020-08-07,8.39,Short Sell
SH601628,2020-08-07,38.22,Short Sell
SH601633,2020-08-07,14.6,Short Sell
SH601688,2020-08-07,20.93,Short Sell
SH601788,2020-08-07,22.8,Short Sell
SH601838,2020-08-07,9.16,Buy to Open
SH601857,2020-08-07,4.45,Sell to Close
SH601878,2020-08-07,16.71,Short Sell
SH601881,2020-08-07,13.11,Sell to Close
SH601881,2020-08-07,13.11,Short Sell
SH601888,2020-08-07,220.88,Buy to Cover
SH603259,2020-08-07,111.9,Buy to Cover
SH603369,2020-08-07,42.38,Sell to Close
SH603501,2020-08-07,188.78,Buy to Open
SH603658,2020-08-07,156.01,Sell to Close
SH603993,2020-08-07,4.76,Buy to Cover
SZ000066,2020-08-07,20.8,Buy to Cover
SZ000069,2020-08-07,7.31,Sell to Close
SZ000661,2020-08-07,484.19,Buy to Open
SZ000725,2020-08-07,4.79,Sell to Close
SZ000728,2020-08-07,10.27,Short Sell
SZ000768,2020-08-07,25.88,Buy to Cover
SZ000783,2020-08-07,8.78,Sell to Close
SZ000783,2020-08-07,8.78,Short Sell
SZ000858,2020-08-07,207.26,Buy to Open
SZ000860,2020-08-07,59.99,Buy to Open
SZ000876,2020-08-07,35.13,Buy to Cover
SZ000895,2020-08-07,53.17,Buy to Open
SZ000963,2020-08-07,27.2,Buy to Open
SZ002007,2020-08-07,62.0,Buy to Cover
SZ002007,2020-08-07,62.0,Buy to Open
SZ002032,2020-08-07,81.1,Sell to Close
SZ002050,2020-08-07,22.6,Buy to Open
SZ002129,2020-08-07,23.45,Sell to Close
SZ002142,2020-08-07,31.89,Buy to Open
SZ002153,2020-08-07,34.89,Sell to Close
SZ002236,2020-08-07,22.23,Buy to Cover
SZ002241,2020-08-07,38.63,Buy to Cover
SZ002304,2020-08-07,131.28,Buy to Open
SZ002352,2020-08-07,67.7,Buy to Open
SZ002410,2020-08-07,72.96,Buy to Open
SZ002475,2020-08-07,53.65,Buy to Cover
SZ002555,2020-08-07,43.27,Sell to Close
SZ002558,2020-08-07,20.74,Short Sell
